img_id;location;lat;lon;alt;loc_precision;_index;_parent_index;type_ad;public_transport;marketing_str;marketing_str_desc;prem_offer;prem_offer_desc;nr_food;Naam voedingsmiddel;brand;who_cat;UPF;Gezond leven voedingscategorie;Gezond leven voorkeursindeling;comments
1660032607704.jpg;50.8508617 3.2869283 55.7 1.8;508.508.617;32.869.283;55.7;1.8;1345;65;3;N;;;;;;;Coca-cola;NA;;NA;;
1660033283713.jpg;50.8513287 3.28909 62.800000000000004 2.616;508.513.287;328.909;62.800.000.000.000.000;2.616;1346;65;7;N;;;;;;Indisch en Italiaans;Ciona;NA;;NA;;
1660034175794.jpg;50.8499682 3.28699 62.6 2.6;508.499.682;328.699;62.6;2.6;1347;65;9;N;;;;;1;;Bavik;A;5;A;;
1660034175794.jpg;50.8499682 3.28699 62.6 2.6;508.499.682;328.699;62.6;2.6;1347;65;7;N;;;;;2;;ýt fenoneem;NA;;NA;;
1660034206003.jpg;50.8500422 3.2870338 65.4 1.94;508.500.422;32.870.338;65.4;1.94;1348;65;9;N;;;;;;;Ezelsbier ;A;5;A;;
1660034252827.jpg;50.849828 3.2870965 66.5 2.26;50.849.828;32.870.965;66.5;2.26;1349;65;9;N;1;Cartoons mensen;;;1;Porto, pintje, advokaat;De Gulder hert;A;5;A;;
1660034252827.jpg;50.849828 3.2870965 66.5 2.26;50.849.828;32.870.965;66.5;2.26;1349;65;9;N;;;;;2;;Bavik;A;5;A;;
1660034293889.jpg;50.8496923 3.2871144 60.900000000000006 2.06;508.496.923;32.871.144;60.900.000.000.000.000;2.06;1350;65;9;N;1;Cartoons mensen;;;1;Cava, picon;De Gulder hert;A;5;A;;
1660034293889.jpg;50.8496923 3.2871144 60.900000000000006 2.06;508.496.923;32.871.144;60.900.000.000.000.000;2.06;1350;65;9;N;;;;;2;;Bavik;A;5;A;;
1660034293889.jpg;50.8496923 3.2871144 60.900000000000006 2.06;508.496.923;32.871.144;60.900.000.000.000.000;2.06;1350;65;9;N;1;Petrus icoon;;;3;;Petrus;A;5;A;;
1660034293889.jpg;50.8496923 3.2871144 60.900000000000006 2.06;508.496.923;32.871.144;60.900.000.000.000.000;2.06;1350;65;9;N;;;;;4;;Wittekerke;A;5;A;;
1660034315587.jpg;50.8496867 3.2871133 60.900000000000006 2.5;508.496.867;32.871.133;60.900.000.000.000.000;2.5;1351;65;9;N;;;;;;;Bavik;A;5;A;;
1660034346379.jpg;50.8497719 3.2872974 70.9 2.18;508.497.719;32.872.974;70.9;2.18;1352;65;9;N;;;;;;;Stella artois;A;5;A;;
1660034381941.jpg;50.8496999 3.2873534 66.80000000000001 2.266;508.496.999;32.873.534;6.680.000.000.000.000;2.266;1353;65;9;N;1;Filou jongen;;;;;Filou;A;5;A;;
1660034397681.jpg;50.8497009 3.2874391 66.30000000000001 2.216;508.497.009;32.874.391;6.630.000.000.000.000;2.216;1354;65;9;N;;;;;;;Stella artois;A;5;A;;
1660034418242.jpg;50.8497322 3.287355 66.2 2.333;508.497.322;3.287.355;66.2;2.333;1355;65;9;N;;;;;;;Stella artois;A;5;A;;
1660034466798.jpg;50.8496069 3.2872591 58.900000000000006 1.72;508.496.069;32.872.591;58.900.000.000.000.000;1.72;1356;65;9;N;;;;;;;Ezelsbier ;A;5;A;;
1660034881655.jpg;50.8495686 3.286964 56.800000000000004 1.72;508.495.686;3.286.964;56.800.000.000.000.000;1.72;1357;65;9;N;;;;;1;;Stella artois;A;5;A;;
1660034881655.jpg;50.8495686 3.286964 56.800000000000004 1.72;508.495.686;3.286.964;56.800.000.000.000.000;1.72;1357;65;9;N;;;;;2;;Ezelsbier ;A;5;A;;
1660034981658.jpg;50.8500523 3.2869867 64.80000000000001 1.966;508.500.523;32.869.867;6.480.000.000.000.000;1.966;1358;65;9;N;;;;;;;Bavik;A;5;A;;
1660035009428.jpg;50.8500917 3.286915 63.800000000000004 1.766;508.500.917;3.286.915;63.800.000.000.000.000;1.766;1359;65;9;N;;;;;;;Wieze;A;5;A;;
1660035053921.jpg;50.8501009 3.2869181 66.2 1.86;508.501.009;32.869.181;66.2;1.86;1360;65;9;N;;;;;;;Martini;A;5;A;;
1660035092588.jpg;50.8501 3.2869467 65.0 1.74;508.501;32.869.467;65;1.74;1361;65;9;N;;;;;;;Ricard;A;5;A;;
1660035159232.jpg;50.8501794 3.2869331 64.9 2.316;508.501.794;32.869.331;64.9;2.316;1362;65;9;N;;;;;1;;Ricard;A;5;A;;
1660035159232.jpg;50.8501794 3.2869331 64.9 2.316;508.501.794;32.869.331;64.9;2.316;1362;65;9;N;;;;;2;;Bavik;A;5;A;;
1660035159232.jpg;50.8501794 3.2869331 64.9 2.316;508.501.794;32.869.331;64.9;2.316;1362;65;9;N;;;;;3;;Kwaremont;A;5;A;;
1660035159232.jpg;50.8501794 3.2869331 64.9 2.316;508.501.794;32.869.331;64.9;2.316;1362;65;9;N;;;;;4;;De Brabandere;A;5;A;;
1660035159232.jpg;50.8501794 3.2869331 64.9 2.316;508.501.794;32.869.331;64.9;2.316;1362;65;7;N;;;;;5;;Donkey shot;NA;;NA;;
1660035198432.jpg;50.8501932 3.2868316 69.6 1.783;508.501.932;32.868.316;69.6;1.783;1363;65;7;N;;;;;1;;Frituur `t ezelke ;NA;;NA;;
1660035198432.jpg;50.8501932 3.2868316 69.6 1.783;508.501.932;32.868.316;69.6;1.783;1363;65;6;N;11;Official dealer;;;2;;Bicky;14;4;12;E;
1660035198432.jpg;50.8501932 3.2868316 69.6 1.783;508.501.932;32.868.316;69.6;1.783;1363;65;6;N;;;;;3;Friet;Best frit;16;4;4;E;
1660035229980.jpg;50.8501567 3.2868484 63.300000000000004 1.58;508.501.567;32.868.484;63.300.000.000.000.000;1.58;1364;65;9;N;;;;;;;Kwaremont;A;5;A;;
1660035279043.jpg;50.850295 3.2867139 63.7 1.766;50.850.295;32.867.139;63.7;1.766;1365;65;9;N;;;;;;;Bockor;A;5;A;;
1660035316073.jpg;50.8504189 3.2866982 62.400000000000006 2.1;508.504.189;32.866.982;62.400.000.000.000.000;2.1;1366;65;9;N;;;;;;;Tripel le fort;A;5;A;;
1660035335800.jpg;50.8504183 3.28671 62.800000000000004 2.1;508.504.183;328.671;62.800.000.000.000.000;2.1;1367;65;9;N;;;;;1;;Bockor;A;5;A;;
1660035335800.jpg;50.8504183 3.28671 62.800000000000004 2.1;508.504.183;328.671;62.800.000.000.000.000;2.1;1367;65;9;N;;;;;2;;Biertempel;A;5;A;;
1660035369301.jpg;50.850467 3.2866846 57.400000000000006 1.88;50.850.467;32.866.846;57.400.000.000.000.000;1.88;1368;65;9;N;;;;;;;Omer;A;5;A;;
1660035488845.jpg;50.8505588 3.2871239 67.4 2.48;508.505.588;32.871.239;67.4;2.48;1369;65;9;N;;;;;1;;Jupiler ;A;5;A;;
1660035488845.jpg;50.8505588 3.2871239 67.4 2.48;508.505.588;32.871.239;67.4;2.48;1369;65;9;N;;;;;2;;Kasteel;A;5;A;;
1660035514375.jpg;50.8504967 3.2870883 67.6 1.72;508.504.967;32.870.883;67.6;1.72;1370;65;9;N;1;Filou jongen;;;;;Filou;A;5;A;;
1660035543935.jpg;50.8504584 3.2871574 64.5 2.2;508.504.584;32.871.574;64.5;2.2;1371;65;9;N;;;;;1;;Stella artois;A;5;A;;
1660035543935.jpg;50.8504584 3.2871574 64.5 2.2;508.504.584;32.871.574;64.5;2.2;1371;65;9;N;1;Filou jongen;;;2;;Filou;A;5;A;;
1660035654606.jpg;50.8506774 3.2869055 66.80000000000001 1.916;508.506.774;32.869.055;6.680.000.000.000.000;1.916;1372;65;9;N;;;;;1;;Ezelsbier ;A;5;A;;
1660035654606.jpg;50.8506774 3.2869055 66.80000000000001 1.916;508.506.774;32.869.055;6.680.000.000.000.000;1.916;1372;65;9;N;;;;;2;;Stella artois;A;5;A;;
1660035654606.jpg;50.8506774 3.2869055 66.80000000000001 1.916;508.506.774;32.869.055;6.680.000.000.000.000;1.916;1372;65;6;N;;;;;3;;Coca-cola;4d;4;1;E;
1660035676953.jpg;50.850685 3.2868701 66.5 1.816;50.850.685;32.868.701;66.5;1.816;1373;65;9;N;1;Jupiler stier;;;;;Jupiler ;A;5;A;;
1660035704321.jpg;50.8508467 3.2869638 59.1 1.72;508.508.467;32.869.638;59.1;1.72;1374;65;7;N;;;;;1;;De Platze;NA;;NA;;
1660035704321.jpg;50.8508467 3.2869638 59.1 1.72;508.508.467;32.869.638;59.1;1.72;1374;65;9;N;;;;;2;;Ezelsbier ;A;5;A;;
1660036317256.jpg;50.8506053 3.286769 62.400000000000006 4.393;508.506.053;3.286.769;62.400.000.000.000.000;4.393;1375;65;9;N;;;;;;;Bockor;A;5;A;;
1660046075900.jpg;51.0430887 3.3929889 62.900000000000006 1.9;510.430.887;33.929.889;62.900.000.000.000.000;1.9;1377;67;9;N;1;Jupiler stier;;;;;Jupiler;A;5;A;;
1660046515413.jpg;51.0416983 3.396315 66.30000000000001 1.783;510.416.983;3.396.315;6.630.000.000.000.000;1.783;1378;67;6;N;;;;;1;Kebab, schotel, durum;;14;4;12;D;
1660046515413.jpg;51.0416983 3.396315 66.30000000000001 1.783;510.416.983;3.396.315;6.630.000.000.000.000;1.783;1378;67;7;N;;;;;2;;Takeaway.com;NA;;NA;;
1660046651654.jpg;51.041765 3.39607 60.800000000000004 1.9;51.041.765;339.607;60.800.000.000.000.000;1.9;1379;67;2;N;;;;;;Cupcake;Athora verzekeringen;2;4;13;E;
1660047042798.jpg;51.0399698 3.3947133 64.1 1.833;510.399.698;33.947.133;64.1;1.833;1380;67;4;N;;;;;1;Vlees;;13;1;12;D;
1660047042798.jpg;51.0399698 3.3947133 64.1 1.833;510.399.698;33.947.133;64.1;1.833;1380;67;4;N;;;;;2;Kaas;;8;3;9;C;
1660047042798.jpg;51.0399698 3.3947133 64.1 1.833;510.399.698;33.947.133;64.1;1.833;1380;67;4;N;;;;;3;Brood;;11;3;4;A;
1660047042798.jpg;51.0399698 3.3947133 64.1 1.833;510.399.698;33.947.133;64.1;1.833;1380;67;4;N;;;;;4;Groenten;;15;1;2;A;
1660047042798.jpg;51.0399698 3.3947133 64.1 1.833;510.399.698;33.947.133;64.1;1.833;1380;67;4;N;;;;;5;Fruit;;15;1;3;A;
1660047084597.jpg;51.039854 3.3945446 69.2 2.183;51.039.854;33.945.446;69.2;2.183;1381;67;4;N;;;;;;100% puur sap;De fruitpers;4a;1;3;C;
1660047220502.jpg;51.0399501 3.3940983 51.900000000000006 1.76;510.399.501;33.940.983;51.900.000.000.000.000;1.76;1382;67;5;N;;;;;;Lekker, vers en gezond;;NA;;NA;;
1660119498679.jpg;51.1357795 3.3275049 58.300000000000004 1.66;511.357.795;33.275.049;58.300.000.000.000.000;1.66;1383;68;6;N;;;;;;Friet;;16;4;4;E;
1660119537622.jpg;51.135598 3.3273844 57.6 2.166;51.135.598;33.273.844;57.6;2.166;1384;68;3;N;;;;;1;;Best frit;NA;;NA;;
1660119537622.jpg;51.135598 3.3273844 57.6 2.166;51.135.598;33.273.844;57.6;2.166;1384;68;3;N;11;Official dealer;;;2;;Bicky;NA;;NA;;
1660119957223.jpg;51.1349683 3.328111 55.400000000000006 1.366;511.349.683;3.328.111;55.400.000.000.000.000;1.366;1385;68;9;N;;;;;;;Duvel;A;5;A;;
1660120008107.jpg;51.1349566 3.328067 55.6 2.133;511.349.566;3.328.067;55.6;2.133;1386;68;9;N;1;Jupiler stier;;;1;;Jupiler;A;5;A;;
1660120008107.jpg;51.1349566 3.328067 55.6 2.133;511.349.566;3.328.067;55.6;2.133;1386;68;9;N;1;Brugse zot icoon;;;2;;Brugse zot;A;5;A;;
1660120008107.jpg;51.1349566 3.328067 55.6 2.133;511.349.566;3.328.067;55.6;2.133;1386;68;9;N;;;;;3;;Kwaremont;A;5;A;;
1660120008107.jpg;51.1349566 3.328067 55.6 2.133;511.349.566;3.328.067;55.6;2.133;1386;68;9;N;;;;;4;;Kasteel;A;5;A;;
1660120008107.jpg;51.1349566 3.328067 55.6 2.133;511.349.566;3.328.067;55.6;2.133;1386;68;9;N;;;;;5;;Cointreau;A;5;A;;
1660120028641.jpg;51.1349283 3.3281283 51.5 1.7;511.349.283;33.281.283;51.5;1.7;1387;68;9;N;1;Jupiler stier;;;;;Jupiler;A;5;A;;
1660120058094.jpg;51.134947 3.3280648 56.800000000000004 1.65;51.134.947;33.280.648;56.800.000.000.000.000;1.65;1388;68;6;N;;;;;;;Coca-cola;4d;4;1;E;
1660120099068.jpg;51.1348912 3.3281127 58.300000000000004 1.58;511.348.912;33.281.127;58.300.000.000.000.000;1.58;1389;68;9;N;;;;;;;Stella artois;A;5;A;;
1660120123065.jpg;51.1349133 3.3281383 54.800000000000004 1.66;511.349.133;33.281.383;54.800.000.000.000.000;1.66;1390;68;9;N;;;;;1;;Viven;A;5;A;;
1660120123065.jpg;51.1349133 3.3281383 54.800000000000004 1.66;511.349.133;33.281.383;54.800.000.000.000.000;1.66;1390;68;9;N;1;Jupiler stier;;;2;;Jupiler;A;5;A;;
1660120123065.jpg;51.1349133 3.3281383 54.800000000000004 1.66;511.349.133;33.281.383;54.800.000.000.000.000;1.66;1390;68;9;N;;;;;3;;Stella artois;A;5;A;;
1660122077929.jpg;51.1285013 3.3250362 57.300000000000004 1.8;511.285.013;33.250.362;57.300.000.000.000.000;1.8;1391;69;4;N;;;;;;;Bakkerij Stefaan;11;3;4;A;
1660122096371.jpg;51.1285055 3.3249377 53.300000000000004 1.633;511.285.055;33.249.377;53.300.000.000.000.000;1.633;1392;69;4;N;;;;;;;Broodautomaat Stefaan;11;3;4;A;
1660122119441.jpg;51.1285196 3.3248496 50.400000000000006 2.35;511.285.196;33.248.496;50.400.000.000.000.000;2.35;1393;69;4;N;;;;;;;Broodautomaat Stefaan;11;3;4;A;
1660122181109.jpg;51.128706 3.3252034 54.400000000000006 1.34;51.128.706;33.252.034;54.400.000.000.000.000;1.34;1394;69;4;N;11;Belgisch en bio;;;1;Komkommer;Carrefour market;15;1;2;A;
1660122181109.jpg;51.128706 3.3252034 54.400000000000006 1.34;51.128.706;33.252.034;54.400.000.000.000.000;1.34;1394;69;4;N;;;;;2;Blikgroenten;Carrefour market;16;3;2;A;
1660122181109.jpg;51.128706 3.3252034 54.400000000000006 1.34;51.128.706;33.252.034;54.400.000.000.000.000;1.34;1394;69;4;N;;;;;3;Koeken;Carrefour market;2;4;13;E;
1660122181109.jpg;51.128706 3.3252034 54.400000000000006 1.34;51.128.706;33.252.034;54.400.000.000.000.000;1.34;1394;69;4;N;;;;;4;Olie;Carrefour market;10;2;7;A;
1660122254872.jpg;51.1289311 3.3250123 55.5 1.9;511.289.311;33.250.123;55.5;1.9;1395;69;1;N;11;Drive sweet;;;;Autopack;Redband;1;4;13;E;
1660122275996.jpg;51.1290462 3.3249908 57.300000000000004 2.266;511.290.462;33.249.908;57.300.000.000.000.000;2.266;1396;69;1;N;11;Drive sweet;;;;Autopack;Redband;1;4;13;E;
1660122438803.jpg;51.1286125 3.3245781 55.2 2.383;511.286.125;33.245.781;55.2;2.383;1397;69;6;N;;;;;1;;Tonissteiner;4d;4;1;F;
1660122438803.jpg;51.1286125 3.3245781 55.2 2.383;511.286.125;33.245.781;55.2;2.383;1397;69;6;N;;;;;2;;Spa;4e;1;1;F;
1660129753420.jpg;51.1428414 3.3405647 62.5 1.5;511.428.414;33.405.647;62.5;1.5;1398;70;1;N;;;;;;Cornetto, magnum;Ijsboerke;5;4;13;E;
1660129923978.jpg;51.1430606 3.3398853 50.1 1.616;511.430.606;33.398.853;50.1;1.616;1399;70;9;N;;;;;;;Vedett;A;5;A;;
1660130119774.jpg;51.1422233 3.3404779 61.300000000000004 2.166;511.422.233;33.404.779;61.300.000.000.000.000;2.166;1400;70;4;N;;;;;;Belegde broodjes;Keurslager;9;4;ND;;
1660130307749.jpg;51.1421319 3.3401744 65.7 1.983;511.421.319;33.401.744;65.7;1.983;1401;70;4;N;;;;;;Kip aan ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;Keurslager Stefaan & Ann;14;4;12;D;
1660130386299.jpg;51.1424688 3.3408825 58.400000000000006 1.84;511.424.688;33.408.825;58.400.000.000.000.000;1.84;1402;70;5;N;1;Tekeningen voeding;;;;Kassaloze winkel;Start-up concept;NA;;NA;;
1660130408253.jpg;51.1424432 3.3409433 59.7 2.5;511.424.432;33.409.433;59.7;2.5;1403;70;5;N;1;Tekeningen voeding;;;;Kassaloze winkel;Start-up concept;NA;;NA;;
1660130438129.jpg;51.142485 3.3409134 60.1 1.783;51.142.485;33.409.134;60.1;1.783;1404;70;3;N;1;Vogeltje;;;;Aardbeien;Depestel;NA;;NA;;
1660134504902.jpg;51.1691466 3.3352824 53.2 1.64;511.691.466;33.352.824;53.2;1.64;1405;71;4;N;;;;;;Brood;Painture broodautomaat;11;3;4;A;
1660134755711.jpg;51.1681947 3.3366378 71.1 1.866;511.681.947;33.366.378;71.1;1.866;1406;71;9;N;1;Jupiler stier;;;1;;Jupiler;A;5;A;;
1660134755711.jpg;51.1681947 3.3366378 71.1 1.866;511.681.947;33.366.378;71.1;1.866;1406;71;9;N;1;Palm paard;;;2;Speciale palm;Palm;A;5;A;;
1660134780833.jpg;51.1681423 3.3365787 62.5 1.916;511.681.423;33.365.787;62.5;1.916;1407;71;9;N;1;Jupiler stier;;;;;Jupiler;A;5;A;;
1660134818319.jpg;51.1681116 3.3364083 61.2 2.2;511.681.116;33.364.083;61.2;2.2;1408;71;9;N;1;Jupiler stier;;;1;;Jupiler;A;5;A;;
1660134818319.jpg;51.1681116 3.3364083 61.2 2.2;511.681.116;33.364.083;61.2;2.2;1408;71;9;N;;;;;2;;Duvel;A;5;A;;
1660135313919.jpg;51.1686264 3.3384449 48.6 2.0;511.686.264;33.384.449;48.6;2;1409;71;4;N;;;;;;Huisbereide pannenkoeken;;2;4;13;E;
1660135328184.jpg;51.1686211 3.3384599 52.300000000000004 2.26;511.686.211;33.384.599;52.300.000.000.000.000;2.26;1410;71;4;N;;;;;;Brood;;11;3;4;A;
1660135979838.jpg;51.1684974 3.3416283 69.7 2.216;511.684.974;33.416.283;69.7;2.216;1411;71;4;N;;;4;Bij 1kg = 250g gratis;;Huisbereide pannenkoeken;;2;4;13;E;
1660136010616.jpg;51.1685583 3.3417448 62.5 1.716;511.685.583;33.417.448;62.5;1.716;1412;71;4;N;;;8;Brood v/d maand korting;8;Brood;Lijnzaadbrood;11;3;4;A;
1660136042900.jpg;51.1686345 3.3416693 61.300000000000004 1.8;511.686.345;33.416.693;61.300.000.000.000.000;1.8;1413;71;7;N;;;;;;Afhaalmaaltijden;Seven eleven eetboetiek;NA;;NA;;
1660136430094.jpg;51.169525 3.3403934 55.300000000000004 2.216;51.169.525;33.403.934;55.300.000.000.000.000;2.216;1414;71;9;N;;;;;1;;Duvel;A;5;A;;
1660136430094.jpg;51.169525 3.3403934 55.300000000000004 2.216;51.169.525;33.403.934;55.300.000.000.000.000;2.216;1414;71;9;N;;;;;2;;Straffe hendrik;A;5;A;;
1660136643018.jpg;51.1691315 3.3384933 54.6 2.066;511.691.315;33.384.933;54.6;2.066;1415;71;6;N;;;;;;Ham;;14;4;12;E;
1660136740799.jpg;51.1686307 3.3388031 55.400000000000006 1.866;511.686.307;33.388.031;55.400.000.000.000.000;1.866;1416;71;9;N;;;;;;;Duvel;A;5;A;;
1660136785382.jpg;51.1686183 3.338775 54.800000000000004 2.14;511.686.183;3.338.775;54.800.000.000.000.000;2.14;1417;71;9;N;;;;;;;Duvel;A;5;A;;
1660136804315.jpg;51.1686686 3.3387901 58.800000000000004 1.783;511.686.686;33.387.901;58.800.000.000.000.000;1.783;1418;71;9;N;;;;;;;Duvel;A;5;A;;
1660136826146.jpg;51.1687223 3.3387092 57.5 2.016;511.687.223;33.387.092;57.5;2.016;1419;71;9;N;;;;;1;;Duvel;A;5;A;;
1660136826146.jpg;51.1687223 3.3387092 57.5 2.016;511.687.223;33.387.092;57.5;2.016;1419;71;6;N;;;;;2;Mosselen;;13;1;11;B;
1660136826146.jpg;51.1687223 3.3387092 57.5 2.016;511.687.223;33.387.092;57.5;2.016;1419;71;6;N;;;;;3;Salade caesar, scampi;;15;1;ND;;
1660136850368.jpg;51.1687533 3.3387042 61.800000000000004 1.88;511.687.533;33.387.042;61.800.000.000.000.000;1.88;1420;71;9;N;;;;;1;;Duvel;A;5;A;;
1660136850368.jpg;51.1687533 3.3387042 61.800000000000004 1.88;511.687.533;33.387.042;61.800.000.000.000.000;1.88;1420;71;9;N;;;;;2;;Omer;A;5;A;;
1660136889072.jpg;51.1689068 3.3388981 58.400000000000006 2.1;511.689.068;33.388.981;58.400.000.000.000.000;2.1;1421;71;7;N;;;;;1;;Cafe Mitra;NA;;NA;;
1660136889072.jpg;51.1689068 3.3388981 58.400000000000006 2.1;511.689.068;33.388.981;58.400.000.000.000.000;2.1;1421;71;9;N;;;;;2;;Omer;A;5;A;;
1660136889072.jpg;51.1689068 3.3388981 58.400000000000006 2.1;511.689.068;33.388.981;58.400.000.000.000.000;2.1;1421;71;9;N;;;;;3;;Duvel;A;5;A;;
1660136910147.jpg;51.1689731 3.3389777 51.400000000000006 2.3;511.689.731;33.389.777;51.400.000.000.000.000;2.3;1422;71;9;N;1;Kabouter;;;;;La Chouffe;A;5;A;;
1660136944047.jpg;51.1688877 3.3389458 55.6 1.95;511.688.877;33.389.458;55.6;1.95;1423;71;9;N;1;Brugse zot icoon;;;;;Brugse zot;A;5;A;;
1660136973387.jpg;51.1689625 3.3388989 57.1 2.35;511.689.625;33.388.989;57.1;2.35;1424;71;9;N;;;;;;;Victoria;A;5;A;;
1660137042278.jpg;51.1689466 3.3388568 59.900000000000006 1.733;511.689.466;33.388.568;59.900.000.000.000.000;1.733;1425;71;9;N;;;;;;;;A;5;A;;
1660207065701.jpg;51.2088513 2.967004 46.1 1.916;512.088.513;2.967.004;46.1;1.916;1426;72;9;Y;11;Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;;;;Tennessee honey;Jack Daniels;A;5;A;;
1660215795256.jpg;51.2037202 2.9072919 51.2 2.0;512.037.202;29.072.919;51.2;2;1428;74;9;Y;;;;;;Dry gin;Bombay sapphire;A;5;A;;
1660216131234.jpg;51.2039117 2.905175 52.0 1.54;512.039.117;2.905.175;52;1.54;1429;74;9;N;;;;;1;Strawberry ;Timmermans;A;5;A;;
1660216131234.jpg;51.2039117 2.905175 52.0 1.54;512.039.117;2.905.175;52;1.54;1429;74;6;N;;;;;2;;Cecemel;4b;4;10;C;
1660218963334.jpg;51.2110902 2.8941584 53.5 1.85;512.110.902;28.941.584;53.5;1.85;1430;75;9;Y;;;;;;Dry gin;Bombay sapphire;A;5;A;;
1660292404180.jpg;51.2256919 2.9130317 52.6 1.833;512.256.919;29.130.317;52.6;1.833;1432;77;9;Y;;;;;;Dry gin;Bombay sapphire;A;5;A;;
1660292423423.jpg;51.2256917 2.9130317 52.6 1.9;512.256.917;29.130.317;52.6;1.9;1433;77;1;Y;11;Made of fusion;;;;Infused black tea, peach hibiscus, low in calories;Fuzetea;4d;4;1;C;
1660292463970.jpg;51.2256731 2.9130304 52.1 2.316;512.256.731;29.130.304;52.1;2.316;1434;77;9;Y;;;;;;Tripel dï¿½ï¿½ï;De Koninck;A;5;A;;
1660292485748.jpg;51.2256435 2.9130134 50.800000000000004 1.7;512.256.435;29.130.134;50.800.000.000.000.000;1.7;1435;77;1;Y;11;Bruisend en fruitig;;;;Citroen;Chaudfontaine;4e;4;1;F;
1660292547743.jpg;51.225724 2.9129891 50.4 1.933;51.225.724;29.129.891;50.4;1.933;1436;77;9;Y;11;Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;;;;Tennessee honey;Jack Daniels;A;5;A;;
1660292602816.jpg;51.225715 2.913 46.7 1.78;51.225.715;2.913;46.7;1.78;1437;77;9;Y;11;Refreshing twist;;;;Tennessee apple;Jack Daniels;A;5;A;;
1660292803193.jpg;51.2256861 2.9130742 49.2 2.12;512.256.861;29.130.742;49.2;2.12;1438;77;9;N;;;8;lage prijzen aan zee;;Pitt bier;Jumbo;A;5;A;;
1660295075074.jpg;51.2307368 2.914415 61.2 2.3;512.307.368;2.914.415;61.2;2.3;1439;77;1;Y;11;Made of fusion;;;;Infused green tea, mango, chamomile, low in calories;Fuzetea;4d;4;1;C;
1660295133662.jpg;51.23084 2.914265 52.2 2.56;5.123.084;2.914.265;52.2;2.56;1440;77;9;Y;;;;;;Dry gin;Bombay sapphire;A;5;A;;
1660295149178.jpg;51.2308093 2.9143001 59.2 2.783;512.308.093;29.143.001;59.2;2.783;1441;77;1;Y;11;Bruisend en fruitig;;;;Citroen;Chaudfontaine;4e;4;1;F;
1660295167113.jpg;51.230815 2.9143417 59.8 2.88;51.230.815;29.143.417;59.8;2.88;1442;77;9;Y;11;Refreshing twist;;;;Tennessee apple;Jack Daniels;A;5;A;;
1660295211807.jpg;51.2307667 2.9142183 67.2 2.75;512.307.667;29.142.183;67.2;2.75;1443;77;1;Y;11;Made of fusion;;;;Infused green tea, mango, chamomile, low in calories;Fuzetea;4d;4;1;C;
1660295222796.jpg;51.2307783 2.9142533 67.2 2.316;512.307.783;29.142.533;67.2;2.316;1444;77;9;Y;11;Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;;;;Tennessee honey;Jack Daniels;A;5;A;;
1660295258364.jpg;51.2306625 2.9142199 69.5 2.46;512.306.625;29.142.199;69.5;2.46;1445;77;9;Y;;;;;;Tripel dï¿½ï¿½ï;De Koninck;A;5;A;;
1660295333919.jpg;51.2307017 2.9141667 66.0 2.466;512.307.017;29.141.667;66;2.466;1446;77;9;Y;11;Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;;;;Tennessee honey;Jack Daniels;A;5;A;;
1660295391405.jpg;51.2308811 2.9142039 63.5 2.183;512.308.811;29.142.039;63.5;2.183;1447;77;6;N;;;;;;Ijsje;Francois;5;4;13;E;
1660295517947.jpg;51.2306667 2.9135822 60.2 1.85;512.306.667;29.135.822;60.2;1.85;1448;77;9;N;;;;;;;Omer;A;5;A;;
1660295654302.jpg;51.2309116 2.9144234 49.1 2.64;512.309.116;29.144.234;49.1;2.64;1449;77;1;Y;11;Made of fusion;;;;Infused black tea, peach hibiscus, low in calories;Fuzetea;4d;4;1;C;
1660295670481.jpg;51.2309117 2.9144233 49.1 3.05;512.309.117;29.144.233;49.1;3.05;1450;77;9;Y;11;Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;;;;Tennessee honey;Jack Daniels;A;5;A;;
1660295693836.jpg;51.2309433 2.914385 54.300000000000004 2.433;512.309.433;2.914.385;54.300.000.000.000.000;2.433;1451;77;9;Y;;;;;;Dry gin;Bombay sapphire;A;5;A;;
1660295707795.jpg;51.2309198 2.9144272 54.6 3.0;512.309.198;29.144.272;54.6;3;1452;77;1;Y;11;Bruisend en fruitig;;;;Citroen;Chaudfontaine;4e;4;1;F;
1660295725067.jpg;51.2309659 2.9144514 55.5 2.616;512.309.659;29.144.514;55.5;2.616;1453;77;9;Y;11;Refreshing twist;;;;Tennessee apple;Jack Daniels;A;5;A;;
1660295775025.jpg;51.2309933 2.9144383 55.3 2.65;512.309.933;29.144.383;55.3;2.65;1454;77;9;Y;;;;;;Tripel dï¿½ï¿½ï;De Koninck;A;5;A;;
1660295861086.jpg;51.2311283 2.9141267 65.7 2.033;512.311.283;29.141.267;65.7;2.033;1455;77;5;N;;;;;1;;Bakkerij ï¿½ï¿½ï¿½ï¿;NA;;NA;;
